id,acousticness,danceability,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence
4qH8fQ5Ub2r6llHnrRGM3w,0.658,0.67,0.787,0.000217,0.13,-6.847,0.0446,113.345,0.819
4qhhB1wqCRU5BBzotRGov3,0.0445,0.559,0.414,0,0.204,-7.032,0.351,155.949,0.472
4qHJ2Ap72rtcupZrn7f1do,0.333,0.732,0.443,2.92E-06,0.0575,-15.408,0.0702,84.247,0.874
4QHKR48C18rwlpSYW6rH7p,0.105,0.816,0.635,0.846,0.105,-8.354,0.0517,124.005,0.307
4QHlzEmen6tBNSUh5wbxh3,0.584,0.487,0.66,0.000216,0.574,-6.491,0.0264,94.659,0.671
4qhniADL7rtOmyKOsAO9PN,0.00127,0.436,0.873,0.624,0.298,-10.988,0.0743,119.308,0.427
4QhWbupniDd44EDtnh2bFJ,0.0118,0.4,0.65,7.62E-05,0.791,-6.104,0.0466,107.989,0.15
4qHYLoxbKUHu6iZCqEYz7k,0.122,0.859,0.697,0,0.0887,-6.108,0.119,89.995,0.549
4qiBDlMzW2vTK8dJKw7xD3,0.211,0.806,0.604,0.000138,0.0948,-8.532,0.062,85.002,0.604
4qikXelSRKvoCqFcHLB2H2,0.0679,0.563,0.496,5.61E-05,0.173,-9.381,0.405,140.001,0.424
4QJ1F5dFjDTnoHgew9cdRr,0.609,0.698,0.409,0,0.385,-12.878,0.0352,140.824,0.897
4QJ9qzD7PHDET2bwlOxXyO,0.091,0.566,0.621,9.50E-06,0.0882,-8.762,0.0263,112.149,0.4
4qjfQnccStTR8zNsb6Mizo,0.00576,0.551,0.965,0,0.171,-2.772,0.0452,137.841,0.708
4qJiEBTc44kHSb8S0BkC3u,0.0255,0.446,0.912,0.313,0.285,-7.061,0.0436,90.316,0.794
4QJLKU75Rg4558f4LbDBRi,8.67E-05,0.485,0.911,0,0.092,-5.749,0.0355,89.956,0.568
4qjLvvBh5ZeKEPyShKRf06,0.218,0.543,0.682,1.53E-06,0.085,-5.81,0.113,179.969,0.424
4qjQGcyqNd6fKWFADrdFRF,0.522,0.601,0.47,2.47E-06,0.089,-6.814,0.025,134.537,0.278
4qjqO5m5e5vebk9upd7xUU,0.324,0.557,0.665,0.000281,0.0713,-6.19,0.0328,75.805,0.437
4QjrQFc2VtMgWDpp9EAYSA,0.615,0.615,0.525,0,0.491,-12.729,0.196,83.687,0.767
4qjscZh4jfhkpcQG4ZQfi2,0.00153,0.583,0.921,0.0178,0.188,-5.215,0.0468,119.526,0.613
4qjvr0qMFUo26SxwC4VygS,0.00358,0.693,0.871,2.01E-05,0.11,-3.389,0.0844,111.989,0.533
4QK4pMWEwlXxwg1zp08xpl,0.000107,0.545,0.974,0.00118,0.306,-3.914,0.0469,114.064,0.506
4qKcDkK6siZ7Jp1Jb4m0aL,0.00104,0.922,0.581,5.86E-05,0.105,-7.495,0.27,140.022,0.595
4QKdiLnJ2fnvfLPUldoryF,0.0235,0.588,0.809,0,0.324,-6.327,0.412,103,0.696
4QKF5Yv9jDMD0CgnsjHOyh,0.963,0.274,0.00958,0.888,0.0962,-25.699,0.035,66.579,0.0684
4qknM1pQz53QOyfDVTjcM9,0.193,0.74,0.879,8.25E-05,0.0928,-2.251,0.105,103.71,0.948
4QksBPOns9inxD6gaAo4Zc,1.41E-05,0.468,0.996,0,0.26,-3.027,0.179,75.978,0.094
4qkshp4FWe0msInDWTbBlR,0.232,0.648,0.766,1.54E-05,0.121,-8.514,0.0326,128.798,0.971
4qkVALwOxCIEZ7I5gkZ3m4,0.255,0.785,0.27,0.00132,0.0953,-14.457,0.0892,131.894,0.12
4qkwbl6SxwLE09pxLAFINt,0.677,0.563,0.51,3.80E-06,0.305,-6.751,0.0283,97.467,0.501
4ql37DQAaODZv76OjGe6cb,0.00367,0.457,0.955,4.90E-06,0.324,-5.395,0.131,170.192,0.641
4QLPUyOsRUTnoW8h7HFbZX,0.0992,0.664,0.852,0,0.0772,-3.007,0.0491,95.019,0.922
4qM461TqtpnP4GLRIXwEnW,0.0529,0.714,0.935,0.0934,0.0515,-5.195,0.0849,121.232,0.725
4QMSq1uq0JgvyKhEDp8wkx,0.0198,0.529,0.579,3.18E-06,0.103,-6.94,0.0518,76.991,0.46
4qN7nSAVTjPfOOz0wkRQpM,0.0632,0.621,0.645,9.63E-06,0.0703,-9.37,0.0352,89.284,0.63
4QNJd8ma02Oy9PBenHErs1,0.151,0.723,0.644,0,0.199,-4.803,0.45,189.537,0.743
4QNpBfC0zvjKqPJcyqBy9W,0.192,0.671,0.939,0,0.298,-3.206,0.161,129.023,0.529
4qnvL2jtPBFzQ3W3u8JphU,0.745,0.623,0.198,0.725,0.112,-16.458,0.0543,84.188,0.538
4qoD4IJbbir3hsAu4IowiG,0.85,0.254,0.349,2.95E-05,0.234,-10.02,0.0379,170.214,0.303
4QoFwqgLw1CtoeSv6N80mU,0.279,0.602,0.428,0.0469,0.122,-10.98,0.129,150.014,0.0464
4QOJF00kfJNF5qqM4U669Z,0.694,0.507,0.448,0,0.114,-5.166,0.0281,119.934,0.123
4qOn1sADfGJRIJfjkT2rZ2,0.584,0.48,0.31,0.0666,0.148,-15.364,0.0331,121.92,0.37
4qoRtBttExNQ8eguqiYsRg,0.312,0.679,0.708,0,0.0878,-3.844,0.0818,91.983,0.82
4QOTzEsuoZaBxtaS32VRNz,0.0397,0.572,0.657,2.82E-06,0.259,-6.196,0.0288,142.18,0.206
4qOvULmbt4cql7YBWDPvkn,0.192,0.201,0.263,5.99E-05,0.0999,-17.928,0.0331,77.416,0.165
4QoZGQ8woaho94v629kVl1,0.42,0.64,0.822,0.000435,0.144,-4.954,0.041,141.054,0.395
4qp8uVe3gu9Zz67dICTtEg,0.224,0.464,0.924,2.08E-05,0.197,-8.142,0.0801,90.228,0.748
4qpRjCK6nzaEeVvOFAawWp,6.63E-05,0.342,0.975,0.000281,0.696,-4.448,0.141,166.022,0.299
4qPsmhfyr7HvX34TFdV8v2,0.47,0.157,0.0944,0.89,0.0955,-20.467,0.0421,134.081,0.039
4qQ8sToR3GNossXlwSlyKz,0.627,0.68,0.258,0,0.293,-11.995,0.0554,132.056,0.781
4qqArAiTPueDxIp7cf87h7,0.014,0.695,0.672,8.44E-05,0.0756,-6.109,0.0345,104.988,0.245
4qqfI5oNO53a6W7nWfutKH,0.718,0.68,0.463,0,0.0985,-15.29,0.165,99.662,0.858
4QqJzSUAtJgZ3AiCjDc89y,0.797,0.453,0.32,0,0.116,-10.101,0.0337,106.551,0.23
4qQwGRtGT7l6ckQtdPEFd4,0.582,0.651,0.708,0,0.0796,-4.791,0.0376,119.964,0.558
4qR4J8QRTeN0W8Rp5nVdzi,0.000175,0.436,0.875,0,0.122,-4.303,0.0315,174.017,0.506
4qRdQm8EzQlkx7WmTKpI4R,0.26,0.519,0.968,0,0.346,-2.789,0.558,81.912,0.68
4qRe7JlY6zvKzrzlXTugo6,8.80E-05,0.208,0.974,0.842,0.183,-4.156,0.206,187.452,0.0795
4qRJ7ZJyfzchEd2fjle7Bz,0.938,0.456,0.222,0.806,0.24,-16.879,0.0354,112.725,0.15
4qRjfovbhI4EwP7VQNfxVW,0.054,0.561,0.541,0.0371,0.0627,-9.818,0.0711,84.241,0.324
4QRO73C82pI3OCHo0njVlS,0.134,0.437,0.521,0.142,0.104,-9.69,0.0275,74.916,0.278
4QrQ1zC1UJW2i3GKbDeNTT,0.916,0.35,0.0275,0.0467,0.108,-19.576,0.0459,58.013,0.234
4QRUkpv3q9NCb0x7jw0d3d,0.646,0.549,0.352,0.00014,0.104,-11.217,0.0271,134.374,0.153
4QRWA5UqYU1st9aO0UfxOj,0.27,0.709,0.787,0.00114,0.296,-2.377,0.235,75.986,0.607
4qRyiKJFPLlaEma8BDaVML,0.428,0.679,0.513,0.00152,0.165,-9.073,0.0312,91.392,0.762
4Qs8uJL6dhsJJKl2rX8a9F,0.243,0.723,0.672,0.00373,0.299,-7.875,0.0356,128.079,0.958
4qSj6Q3c03kfb4eiL5njZQ,0.136,0.633,0.64,0,0.202,-7.466,0.0308,133.723,0.833
4qsVPnhbvEooD1bSNqvvh0,0.58,0.445,0.436,2.63E-05,0.112,-8.536,0.0332,139.848,0.483
4Qt4C8wHxu4TSjrUivLy3O,0.184,0.592,0.7,3.38E-05,0.142,-11.301,0.0362,135.447,0.844
4qtI3fywJI6Jsr9wx3GE31,0.00819,0.464,0.923,0.00882,0.299,-6.535,0.209,157.636,0.446
4QtiVmuA88tPQiCOHZuQ5b,0.165,0.792,0.895,0,0.0501,-3.112,0.0589,94.968,0.794
4QtTLCabjjQaBMblPdKeAu,0.736,0.41,0.257,0.281,0.106,-17.621,0.0363,91.516,0.209
4Qtw0HNKSbIRT5sWUnbRXc,0.101,0.568,0.562,6.16E-05,0.363,-7.775,0.0418,133.647,0.247
4QuBFbKxEEtCt9227N3ZZ7,0.253,0.707,0.461,0,0.113,-9.544,0.0449,111.748,0.732
4qULqxfCRhJAXVc75UupQB,0.0522,0.704,0.722,0,0.0645,-3.524,0.045,122.094,0.675
4QuSTcFDbHPrDFzxFxeF5s,0.253,0.48,0.417,2.45E-05,0.155,-8.743,0.0283,145.637,0.366
4QUUmoiuVPfRUrYHfnL5B5,0.0692,0.761,0.426,0,0.133,-11.968,0.334,155.001,0.141
4qUVntQ46fmejnJDlRlJpw,0.046,0.681,0.653,0.0513,0.276,-7.891,0.0328,107.988,0.656
4QVS8YCpK71R4FsxSMCjhP,0.135,0.548,0.839,0,0.102,-2.371,0.0644,98.932,0.314
4qVZBA7jWL23SEWOfKFjiw,2.61E-05,0.411,0.954,0.33,0.104,-5.08,0.113,183.958,0.54
4qW1WqsyYBi0mPjhzP2XpN,0.995,0.444,0.0315,0.949,0.109,-27.13,0.0397,143.784,0.107
4Qw41GUmS4rF7GR3am9Rt6,0.229,0.628,0.548,0,0.555,-7.507,0.0423,109.92,0.564
4QWaq7U3fufJjy1rCBm6ds,0.132,0.514,0.618,0.00078,0.0921,-5.673,0.0268,139.977,0.311
4qWCFTuNnmGNdY4egtb4ZY,0.318,0.652,0.643,2.87E-06,0.208,-5.667,0.0353,104.932,0.109
4QwcuKjGjtl5fZe7kDdULV,0.00672,0.228,0.872,0,0.242,-5.479,0.0648,91.724,0.278
4QwkQu5sOkGel6S2b7ZYn6,0.405,0.601,0.239,0,0.0892,-11.363,0.0248,101.883,0.146
4qwT6ISA0clmfsFSTjd9Hb,0.0451,0.692,0.727,1.94E-06,0.0568,-4.562,0.0868,136.87,0.745
4QwzVlAJSkcLeCNQ6Ug30P,0.983,0.478,0.00776,0.78,0.105,-24.986,0.0614,114.27,0.215
4QX5pZQpQTgVlkqfUTDim0,0.9,0.273,0.259,0,0.308,-13.967,0.0306,97.085,0.604
4QxDOjgpYtQDxxbWPuEJOy,0.679,0.425,0.373,0,0.077,-7.543,0.0797,78.225,0.663
4QXhRjZacZ1gZUeL7Ukktw,0.2,0.601,0.48,0.0955,0.0297,-11.41,0.0732,188.214,0.802
4qxUFzBKlmP98kIRKFszju,0.00489,0.529,0.804,0.69,0.779,-4.882,0.029,140.004,0.316
4qXWCtkUQw1PbQOhzxONqn,3.54E-05,0.319,0.879,0.891,0.0917,-5.505,0.0377,103.926,0.269
4qY2AhtXXuWST74MrShHTu,0.764,0.553,0.333,0.000986,0.145,-11.072,0.0296,116.523,0.47
4qyalTRMRH5YuEntvvMvq0,0.00471,0.483,0.548,2.01E-06,0.0997,-6.291,0.0254,79.926,0.217
4qyfir5Yr7nfo05g6cyFMT,0.889,0.367,0.189,0.428,0.364,-15.736,0.0384,156.643,0.177
4qYHnP5AmKzXbJhciPV8si,0.933,0.518,0.376,0.86,0.0976,-18.248,0.0431,158.089,0.744
4qYLPta5HZ36idWiXtqh7B,0.00572,0.547,0.626,0,0.313,-6.244,0.208,101.971,0.346
4QySZtWymRGNgrwxZOODKF,0.015,0.359,0.717,0.00365,0.36,-10.309,0.0405,121.878,0.47
4qyV2fTVF9mCzgrekHny1v,0.886,0.502,0.399,0.00319,0.124,-11.599,0.0389,83.619,0.373
4QYvuCdl2N7cXIxZeN1FHL,0.0511,0.829,0.482,0,0.0507,-8.569,0.256,75.2,0.805
4qz8PpznLcX5AtoUusIiAh,0.0892,0.657,0.828,0,0.0575,-9.344,0.0283,123.799,0.908
4qzBepJAKtYu4T1GDtBZZc,0.738,0.631,0.516,0,0.264,-5.759,0.0378,143.777,0.254
4qZwVr553XcQNdeqjueeE3,0.0536,0.67,0.945,0.0252,0.393,-6.578,0.0377,139.989,0.808
4QZxGuNnoAth7qxzVOd3oR,0.0381,0.837,0.807,0,0.206,-3.288,0.284,94.968,0.721
4r1AS456lSXXXv6aVpDT4e,0.0712,0.4,0.613,0.0114,0.227,-6.329,0.0338,207.576,0.521
4R1DpQ9KA9ov9gXrdmDaaQ,0.639,0.439,0.301,4.53E-05,0.231,-16.444,0.069,153.866,0.553
4r1HejiaP4Upb4S5ebbEKB,0.341,0.641,0.508,0,0.144,-9.683,0.0289,138.251,0.334
4R2ibsoF3A9Tv64DjEfyj9,0.141,0.634,0.601,0,0.326,-5.614,0.429,68.423,0.601
4R3BvvUm5fe8SCPs6287dY,0.112,0.607,0.507,0,0.103,-8.294,0.0242,84.938,0.275
4R4FvSsQcwvAha9z0rhkSC,0.978,0.434,0.0867,0.86,0.407,-22.613,0.0527,79.847,0.82
4R4Ti0iBaMF6prTFHaNmIN,0.236,0.79,0.493,0.000812,0.29,-10.715,0.0567,78.018,0.549
4r4VpAcwrKtvX4klQ9EHUs,0.282,0.722,0.561,2.75E-06,0.0412,-9.97,0.0614,148.323,0.882
4r53Y7uKvyXCU7a9dsnb58,0.0164,0.652,0.74,0,0.142,-7.93,0.0313,131.476,0.82
4R5bSS8yoCl2czeWLr61aO,0.148,0.469,0.847,0,0.306,-3.458,0.264,121.226,0.574
4R5fpGNoTVKXQMUUaZPtwD,0.844,0.618,0.737,1.54E-05,0.171,-8.147,0.257,165.104,0.882
4R71PteUPOtFa3yEz0q8Z5,0.705,0.625,0.373,4.95E-05,0.0699,-12.718,0.0315,81.034,0.486
4r7iDEGdW2Gw9hJlCbi5qL,0.903,0.693,0.4,0.803,0.0986,-11.631,0.0319,117.954,0.573
4r7im8h2DTRPvl25YfNyIT,0.00279,0.458,0.822,0,0.15,-6.613,0.0431,104.103,0.6
4R7kumtHnf5SsKyPYrVO5r,0.141,0.628,0.455,0.693,0.135,-12.436,0.0427,102.09,0.858
4r9ofEH67ddYsgA6OPBZn5,0.0237,0.581,0.885,0.128,0.323,-3.437,0.0314,116.913,0.804
4R9PIIpMfWs7ugMeDIdwMK,0.628,0.459,0.328,1.25E-06,0.0912,-10.638,0.0272,162.04,0.244
4rAcMik7N6LlIs61u5bzYo,0.832,0.612,0.653,0.949,0.126,-12.103,0.0421,103.55,0.827
4rAnSE0E0f33unxXsQa5Fr,0.105,0.487,0.464,0.00017,0.0767,-13.494,0.0353,97.53,0.214
4rAO7Ik17Qw2y8ApqWDiKK,0.00263,0.857,0.526,0.000331,0.264,-9.236,0.0747,103.066,0.884
4RAOI1etsgbh5NP3T5R8rN,0.00837,0.289,0.796,2.61E-05,0.202,-4.22,0.0494,169.835,0.33
4RaVIesdyMAwlP7QLwtGhe,0.495,0.489,0.683,0,0.069,-5.726,0.0283,145.957,0.342
4rBJhbvK48X8aoQbgOD71Y,0.00187,0.59,0.823,0,0.375,-4.606,0.0394,129.969,0.571
4RBmXmZKf76IyNiPzebI55,0.379,0.563,0.574,4.66E-05,0.142,-6.354,0.0286,171.901,0.814
4rBnrnqnI0tcjcNAFO6RZO,0.319,0.559,0.505,0.00211,0.222,-16.529,0.0288,98.665,0.678
4rbt9xJMIYwjTyMUYSvEL2,0.0419,0.49,0.774,0.708,0.175,-10.854,0.0573,89.371,0.808
4Rc4FG9aGlcqlEBuescPny,0.00171,0.36,0.815,0,0.121,-3.863,0.0465,163.999,0.21
4RC5YmcpCbRsX3AtRzoQeh,0.308,0.545,0.556,0,0.131,-6.753,0.062,149.913,0.55
4rcHWl68ai6KvpXlc8vbnE,0.0519,0.306,0.722,0,0.117,-5.963,0.034,174.732,0.41
4rCrSoFxqRFmnHQyFGlkbA,0.0769,0.688,0.737,0.641,0.114,-9.31,0.0678,131.042,0.666
4RCWB3V8V0dignt99LZ8vH,0.872,0.656,0.291,0,0.114,-10.572,0.0293,103.971,0.298
4rCzjErgNGgyFCMIKWlBcI,0.258,0.718,0.65,0.0194,0.325,-10.2,0.0299,114.543,0.921
4rd0sL3cqM0w61MOyOhbQI,0.98,0.342,0.131,9.57E-06,0.154,-14.026,0.0476,76.741,0.16
4rd4bY5IzC4AN6NdgYGtWD,0.00228,0.953,0.723,0,0.336,-6.437,0.248,99.969,0.221
4rdE7Rtddm0BXwj6RBFSxL,0.735,0.615,0.41,4.52E-05,0.103,-12.057,0.0313,128.855,0.274
4RdRa3qq0GBSKjomxrkh5K,0.00694,0.684,0.858,0.000167,0.0828,-4.266,0.0342,129.963,0.518
4REEbsJ6WV9NoGubnlhnkm,0.0115,0.765,0.771,0.00237,0.606,-6.99,0.347,194.072,0.394
4REjaHRPmVb7btssqChJSy,0.47,0.683,0.495,6.98E-05,0.157,-13.877,0.0422,102,0.528
4ReyTz0y3TGkX48wO3Llot,0.0222,0.358,0.893,0.0524,0.126,-7.486,0.12,174.238,0.262
4rfaoyaZvNa60cj3OKSQV9,0.11,0.69,0.678,0,0.246,-6.52,0.154,173.995,0.409
4RFqi5JQduiSlRZCVlUDGH,0.0396,0.609,0.624,0.000168,0.277,-11.717,0.0292,123.191,0.691
4rFxf3jRHH8YoOEh7opTli,0.991,0.637,0.0193,0.908,0.114,-24.66,0.0637,126.786,0.139
4RgDgaohkG08f630ZT9QKc,0.00812,0.653,0.946,0.000207,0.126,-3.757,0.0556,125.966,0.653
4rgwri7LajWVZvdj2N81SS,0.165,0.943,0.677,0,0.327,-6.033,0.246,112.001,0.615
4RGxUjaCmVtD30pIhtEi7w,0.122,0.629,0.677,9.72E-06,0.0962,-7.239,0.0299,132.783,0.627
4RH87gcPiBZneI200rM6C5,0.723,0.736,0.318,0.000147,0.106,-8.27,0.0262,106.222,0.414
4rHmKlFRiFzabiVO6e9w2e,0.13,0.799,0.794,8.23E-05,0.221,-5.834,0.0628,106.031,0.524
4rHZZAmHpZrA3iH5zx8frV,0.234,0.574,0.512,0,0.0946,-6.664,0.0503,76.899,0.512
4Ri84aoor16uSkNtpAvPgQ,0.173,0.919,0.44,0.00392,0.0681,-11.588,0.0689,114.972,0.369
4rICUbwZZuqUOcgQgtux2k,0.147,0.358,0.596,0,0.212,-11.906,0.224,178.008,0.484
4ricyQVd20UQde1jpXCSuJ,0.833,0.452,0.366,0,0.0789,-14.15,0.0415,115.006,0.629
4riDfclV7kPDT9D58FpmHd,0.00548,0.784,0.554,0.254,0.0995,-6.417,0.03,104.01,0.634
4RIp4UTguC0F6TRV7xfKjv,0.46,0.709,0.278,0.00719,0.098,-13.011,0.0353,141.268,0.458
4rIz1mOBHqIo6Mk7DzuoPs,0.0245,0.9,0.693,0.00278,0.04,-3.989,0.0751,107.021,0.864
4rJdaSwOCHLBhxdMsymeMw,0.0351,0.458,0.746,0,0.172,-9.444,0.0318,166.095,0.511
4rJesaufMl2xD0f2G8Xgnd,0.243,0.438,0.477,7.80E-06,0.183,-7.649,0.031,137.645,0.176
4RJi2cYNOxfklHZZ7foR2y,0.757,0.71,0.546,0.00981,0.152,-14.582,0.0469,82.182,0.897
4rjnWmrSRqXVkFWdKMG3pV,0.839,0.386,0.0738,0.947,0.155,-19.369,0.0433,142.499,0.172
4Rjqeagb3KQcVm0WLeb2du,0.191,0.531,0.701,0.000315,0.346,-8.152,0.029,160.159,0.764
4rJtUMlnhJzlzlnxyoc3tb,0.984,0.688,0.26,0.0247,0.112,-13.686,0.0349,102.935,0.443
4Rjz6GjnEtG9upOBj6vGKK,0.994,0.278,0.0333,0.981,0.0928,-28.188,0.0341,72.045,0.0477
4RKmDTLaxvJPmzJEXUHVtT,0.579,0.293,0.179,0.000317,0.115,-13.919,0.0294,163.819,0.256
4rKMHsVEAGTsA7hpKXnWrM,0.602,0.835,0.288,0.00461,0.352,-14.701,0.341,109.934,0.359
4rl0xZYeGwqV43wh8qhQXX,0.137,0.686,0.805,0,0.068,-3.094,0.0991,172.059,0.87
4RLBoEpKLsrZzcnfZi3SWr,0.994,0.476,0.0039,0.956,0.112,-35.85,0.0425,132.979,0.417
4Rlehvd9SD0A1Q3oTgFZ9A,0.83,0.387,0.948,1.94E-06,0.86,-11.635,0.919,82.07,0.0388
4Rlo7NPApLjjoEefxzDpVG,0.471,0.355,0.671,0.00011,0.288,-5.824,0.0324,135.027,0.113
4rLsbV5mXnwyn5JWpmHoys,0.145,0.915,0.752,0,0.0934,-4.443,0.253,120.185,0.882
4RlW2kT9v60O7nnIA3RX6y,0.0442,0.601,0.799,0,0.0671,-4.095,0.115,177.92,0.58
4rm1U6PBUaGs2nZztwckzf,0.857,0.196,0.145,0.356,0.208,-14.836,0.0334,162.077,0.214
4rmCI9VWrwrJTJ8XQ80BMN,0.942,0.372,0.187,0.139,0.161,-13.497,0.0323,70.334,0.217
4RMIDsxooqjhLIkxhlWzLa,0.429,0.777,0.654,0,0.105,-7.333,0.0336,124.009,0.515
4rmIfFUZhhi9sS5IYtpkXw,3.17E-05,0.334,0.786,0,0.517,-5.002,0.0592,182.933,0.901
4RN78yENTzjbDg6nWcG541,0.255,0.612,0.474,0,0.111,-10.448,0.033,102.967,0.728
4RnCPWlBsY7oUDdyruod7Y,0.419,0.733,0.652,2.37E-06,0.521,-9.101,0.0696,99.998,0.459
4RnfMhMUMqHlrn4V6A3KfS,0.0257,0.828,0.564,0,0.0966,-7.084,0.254,120.967,0.467
4rNgFyEBbLSDQmOa3MZCNQ,0.00106,0.396,0.882,0,0.179,-11.068,0.0362,156.658,0.875
4RNHbYuRaZesMODlihhsUG,0.307,0.433,0.733,0.000144,0.0827,-9.244,0.0491,102.662,0.742
4rNi7a3TOLYkgnmLYdE73H,0.0378,0.811,0.661,0,0.134,-6.487,0.233,103.887,0.612
4RNzAs9GsKi58b3ba5mSm0,0.0502,0.539,0.978,0.0187,0.885,-5.375,0.0807,121.837,0.758
4rO5VOxTbRSRuuwCQ5D1Bl,0.0604,0.844,0.579,0,0.0588,-5.202,0.0516,90.489,0.775
4Ro98RCK90oHqqSZUnTFq5,0.22,0.874,0.497,0,0.0761,-5.484,0.0562,106.023,0.542
4roqhhRarPSjK7V9viFOVU,0.104,0.385,0.759,0.916,0.126,-9.163,0.0444,173.58,0.173
4rp9YObc6Q5xc6X1S8c7m9,0.783,0.211,0.159,3.99E-05,0.0683,-21.151,0.0431,93.261,0.117
4rpfA2rFOC7FMGxFNktB0i,0.262,0.42,0.947,6.52E-05,0.416,-4.269,0.119,92.027,0.51
4RpsltwxERLiq6AXU39Dhx,0.0563,0.531,0.811,0,0.272,-2.556,0.0426,82.14,0.484
4rQSLX4qMiUWL81hEQOuPY,0.302,0.701,0.678,1.55E-05,0.159,-8.491,0.0264,90.607,0.708
4rr19p6NPfg8oUazZQnkS8,0.432,0.634,0.669,0,0.552,-7.369,0.0682,98.044,0.431
4rrbptVnZifk4wC5mvNDPm,0.65,0.215,0.503,0.0283,0.098,-16.318,0.0463,186.866,0.35
4rrrn8OLrttq7r9RgNXalU,0.983,0.194,0.0545,0.945,0.0551,-24.877,0.0366,140.966,0.0385
4rRTHiVtBHQpieLn4fhtqP,0.848,0.321,0.378,0.847,0.122,-10.336,0.0365,96.344,0.106
4rS63BySQrdWuTswkkZ5iS,0.0127,0.689,0.675,0.647,0.0987,-16.248,0.0434,128.1,0.937
4Rs7nQW8DxBlyBpetWdkyI,0.496,0.789,0.278,0,0.0616,-13.416,0.183,150.065,0.825
4RS9PmtHQe7I0o5fEeweOY,0.0373,0.548,0.843,1.26E-06,0.0536,-7.32,0.0597,129.661,0.719
4rSGF0bhnvhlqrnopPxiK1,0.00267,0.278,0.811,0.0302,0.161,-10.518,0.0416,172.317,0.653
4rSowJBIhylvfBeure8SGh,0.212,0.545,0.523,0,0.904,-7.218,0.0328,109.842,0.446
4rsRYhm78huEfclb5NW5Ps,0.0114,0.29,0.756,0.148,0.0947,-5.408,0.039,146.458,0.546
4rstj4vgkFq49R2VV0fbxX,0.138,0.418,0.827,0,0.336,-4.133,0.0476,124.532,0.448
4rsW3WCZBGwhHfJWuHRwyT,0.0256,0.606,0.826,1.56E-05,0.117,-6.04,0.0307,121.04,0.322
4RsZNU6vYP5pkIe5WhqW3p,0.344,0.59,0.504,2.75E-05,0.0795,-11.273,0.033,90.202,0.712
4Rtc87aysfzgqRMFcSqWme,0.0014,0.234,0.835,0,0.143,-3.952,0.0446,162.064,0.323
4RtDZMumlKxsN7IL3AJPUx,0.199,0.657,0.513,0,0.0994,-8.514,0.024,101.815,0.56
4rTeOSYqwXNz5qPR2DUTFZ,0.025,0.735,0.873,3.27E-06,0.265,-3.493,0.0402,108.021,0.586
4RtexJZ1OyRkDNlqVUt8Zt,0.57,0.73,0.494,0,0.158,-6.402,0.0565,86.732,0.561
4rTgrVh6ZnIUKRntXTKXdh,0.029,0.814,0.713,1.16E-06,0.352,-7.004,0.04,126.003,0.879
4RtuzPARZu66RmxWuiI3Be,0.00546,0.672,0.755,0.000103,0.107,-6.691,0.0304,117.92,0.561
4rtZtLpriBscg7zta3TZxp,0.00064,0.468,0.524,0.0221,0.131,-12.38,0.0474,136.293,0.537
4RU7rnJBOXCzWmsLDqUaFC,0.005,0.56,0.953,1.60E-05,0.226,-2.372,0.0851,111.911,0.519
4rUTAkOU7OkVGeQuyQCHhF,0.0057,0.671,0.777,0.0011,0.0783,-4.322,0.046,99.98,0.289
4ruvnIlUX6mOyum1himQQW,0.176,0.47,0.857,0,0.108,-5.776,0.0609,149.94,0.219
4RVbK6cV0VqWdpCDcx3hiT,0.339,0.585,0.597,0.0404,0.195,-7.499,0.037,100.051,0.227
4Rvhe8O90hFIExTJkdrRPM,0.533,0.456,0.822,3.05E-05,0.103,-9.069,0.0488,102.131,0.531
4RvmQ5qbP5PxgJD0BN4EZK,0.00664,0.355,0.867,0.554,0.323,-3.144,0.0738,142.849,0.295
4rVvheUQ2wQpn5uXX5l0gS,0.0585,0.491,0.932,0.00493,0.347,-7.028,0.118,148.831,0.569
4RvWPyQ5RL0ao9LPZeSouE,0.347,0.645,0.795,0.00389,0.104,-12.095,0.0527,112.067,0.535
4rW9EUFaMSNVY8JhbqrB6z,0.0835,0.588,0.807,0,0.109,-3.426,0.0283,110.014,0.674
4rWC4tiO4NCwRHdh6vyu6b,0.0628,0.768,0.641,0,0.0912,-6.197,0.114,144.963,0.231
4RWDo1k9q68hfL1LKXvMhp,0.918,0.135,0.0179,0.687,0.11,-34.134,0.0447,143.091,0.0349
4rwqrKdwlFWJ6LvPYaOtgn,0.105,0.44,0.413,3.40E-05,0.0997,-7.365,0.0407,86.911,0.141
4rX2X3Mvh8fBFQwFSGxva1,0.448,0.44,0.933,0.372,0.0712,-4.796,0.0388,102.98,0.626
4rx8uIKssxGV1S1lCZMgLc,0.0582,0.593,0.727,0,0.0656,-6.132,0.0366,86.495,0.446
4rxamav7i2lJexbuAxcvfe,0.777,0.787,0.255,0.00959,0.101,-14.733,0.0399,105.97,0.6
4RXpgGM7A4Hg7cFBoH5KyF,0.0309,0.545,0.78,4.64E-05,0.0828,-4.867,0.0436,125.014,0.458
4rXt1tYHZIavECuN32fk96,0.648,0.656,0.188,6.00E-06,0.12,-12.996,0.0335,85.271,0.192
4rY3KONqdimczgu2NhxI8k,0.0205,0.897,0.835,3.41E-06,0.0846,-3.998,0.0652,105.627,0.885
